"Address","DYCOL01","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08"
20201054734,"01",NA,"0158400000",NA,NA,NA,"0045000000"
20210059937,"01","0115000000",NA,NA,NA,NA,NA
20310079737,"01","0","0030000000","0","0","0","0030000000"
20310079740,"01","0","0","0","0","0","0030000000"
20310079340,"01","0","0","0","0","0","0035000000"
20310079334,"01","0","0","0","0036000000","0","0030000000"
20302075740,"01","0","0","0065000000","0","0","0"
20302075725,"03","0007000000","0","0","0","0","0"
20302075725,"04","0","0","0","0","0","0010000000"
20312080525,"01","0","0070000000","0","0","0","0"
20302075732,"01","0007200000","0","0","0","0","0"
20312080529,"01","0127500000","0","0","0","0","0"
20325086032,"01","0","0","0","0","0","0005000000"
20325086028,"01","0","0060000000","0","0","0","0010000000"
20324085640,"01","0","0","0","0","0","0018000000"
20315082540,"01","0","0","0","0","0","0040000000"
20315082532,"01","0097000000","0012000000","0","0","0","0007000000"
20306077729,"01","0","0250000000","0","0","0","0"
20313080937,"01","0","0","0025000000","0","0","0020000000"
20313080929,"01","0","0","0090000000","0","0","0035000000"
20313080933,"01","0115000000","0","0","0","0","0"
20320083732,"01","0","0","0","0","0","0030000000"
20307078937,"01","0","0","0020000000","0","0","0015000000"
20319083329,"01","0","0","0","0006600000","0","0030000000"
20311080125,"01","0","0","0","0","0048000000","0"
20311080132,"01","0","0","0","0","0","0017000000"
20324085627,"01","0","0","0","0010100000","0","0012000000"
20324085627,"03","0","0","0","0","0010000000","0"
20319083337,"01","0","0","0010000000","0012000000","0","0"
20319083337,"03","0","0","0","0006000000","0","0"
