"Address","MahMorajeh","ShoghlSarparast","NoeKhn","Takmil","TakmilDesc","Jaygozin","JaygozinDesc1","JaygozinDesc2","BlkAbdJaygozin","RadifJaygozin","fStat","fEnt","fvfy","user1","user2","user3","user4"
1000073111,"02","متصدي دستگاه سنگ شكن",1,1,NA,2,NA,NA,NA,NA,4,175,1,"Admin",NA,"Admin","Admin"
1000073119,"02","رئيس بنياد شهيد",1,1,NA,2,NA,NA,NA,NA,5,71,0,"Admin",NA,"Admin","Admin"
1000073109,"2","بازنشسته",1,1,NA,2,NA,NA,NA,NA,5,181,1,"Admin",NA,"Admin","Admin"
1000109153,"02","راننده",1,1,NA,2,NA,NA,NA,NA,5,268,1,"Admin",NA,"Admin","Admin"
1000109155,"02","دبير",1,1,NA,2,NA,NA,NA,NA,5,202,1,"Admin",NA,"Admin","Admin"
1000109148,"02","كارمند آموزش وپرورش",1,1,NA,2,NA,NA,NA,NA,5,301,1,"Admin",NA,"Admin","Admin"
1000109162,"02","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,202,1,"Admin",NA,"Admin","Admin"
1000109157,"02","دلال ملك",1,1,NA,2,NA,NA,NA,NA,5,220,1,"Admin",NA,"Admin","Admin"
1000037056,"02","شركت خدماتي",1,1,NA,2,NA,NA,NA,NA,5,282,1,"Admin",NA,"Admin","Admin"
1000037059,"2","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,63,0,"Admin",NA,"Admin","Admin"
1000037052,"02","بستني فروش",1,1,NA,1,6,NA,"00002","053",5,138,1,"Admin",NA,"Admin","Admin"
1000037049,"02","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,139,1,"Admin",NA,"Admin","Admin"
1000037062,"2","فروشنده",1,1,NA,2,NA,NA,NA,NA,5,78,0,"Admin",NA,"Admin","Admin"
1000025204,"02","كارگر ساده",1,1,NA,2,NA,NA,NA,NA,5,194,1,"Admin",NA,"Admin","Admin"
1000025198,"02","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,151,1,"Admin",NA,"Admin","Admin"
1000025200,"02","سبزي فروش",1,1,NA,2,NA,NA,NA,NA,5,221,1,"Admin",NA,"Admin","Admin"
1000025193,"02","مدير مدرسه",1,1,NA,2,NA,NA,NA,NA,5,66,0,"Admin",NA,"Admin","Admin"
1000049198,"02","راننده",1,1,NA,2,NA,NA,NA,NA,5,378,1,"Admin",NA,"Admin","Admin"
1000049203,"02","راننده ماشين سنگين",1,1,NA,2,NA,NA,NA,NA,5,65,0,"Admin",NA,"Admin","Admin"
1000029097,"03","راننده",1,1,NA,2,NA,NA,NA,NA,5,489,1,"Admin",NA,"Admin","Admin"
1000017109,"03","كارمند درمانگاه",1,1,NA,2,NA,NA,NA,NA,5,478,1,"Admin",NA,"Admin","Admin"
1000113059,"3","دامدار",1,1,NA,2,NA,NA,NA,NA,4,172,1,"Admin",NA,"Admin","Admin"
1000113058,"03","دامدار",1,1,NA,2,NA,NA,NA,NA,4,250,1,"Admin",NA,"Admin","Admin"
1000005098,"03","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,162,1,"Admin",NA,"Admin","Admin"
1000017112,"03","كارمند جهاد",1,1,NA,2,NA,NA,NA,NA,5,462,1,"Admin",NA,"Admin","Admin"
1000017102,"03","كارگرپتروشيمي",1,1,NA,2,NA,NA,NA,NA,5,231,1,"Admin",NA,"Admin","Admin"
1000097167,"02","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,243,1,"Admin",NA,"Admin","Admin"
1000097171,"2","راننده",1,1,NA,2,NA,NA,NA,NA,5,316,1,"Admin",NA,"Admin","Admin"
1000097174,"02","زارع",1,1,NA,2,NA,NA,NA,NA,5,161,1,"Admin",NA,"Admin","Admin"
1000097165,"02","ازكارافتاده",1,1,NA,2,NA,NA,NA,NA,4,899,1,"Admin",NA,"Admin","Admin"
1000097160,"02","كارشناس مالياتي",1,1,NA,2,NA,NA,NA,NA,5,340,1,"Admin",NA,"Admin","Admin"
1000029095,"03","راننده",1,1,NA,1,6,NA,"000001","094",4,187,1,"Admin",NA,"Admin","Admin"
1000073116,"2","فروشنده",1,1,NA,2,NA,NA,NA,NA,5,260,2,"Admin",NA,"Admin","Admin"
1000073106,"2","الياف",1,1,NA,2,NA,NA,NA,NA,5,316,1,"Admin",NA,"Admin","Admin"
1000001177,"02","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,94,0,"admin",NA,"admin","Admin"
1000061290,"02","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,259,1,"admin",NA,"admin","Admin"
1000061286,"02","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,337,1,"Admin",NA,"Admin","Admin"
1000061295,"02","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,164,1,"Admin",NA,"Admin","Admin"
1000061284,"02","كشاورز",1,1,NA,2,NA,NA,NA,NA,5,163,1,"Admin",NA,"Admin","Admin"
1000085168,"02","اپراتور جاپ تاريخ",1,1,NA,2,NA,NA,NA,NA,4,160,1,"Admin",NA,"Admin",NA
1000085155,"02","راننده",1,1,NA,2,NA,NA,NA,NA,5,128,1,"Admin",NA,"Admin","Admin"
1000085164,"02","اپراتور تاريخ زن",1,1,NA,2,NA,NA,NA,NA,5,52,0,"Admin",NA,"Admin","Admin"
1000085162,"02","تلفنجي",1,1,NA,2,NA,NA,NA,NA,4,183,1,"Admin",NA,"Admin","Admin"
1000085158,"02","كارگرشركت وسايل برقي",1,1,NA,2,NA,NA,NA,NA,5,54,0,"Admin",NA,"Admin","Admin"
1000049208,"02","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,224,1,"Admin",NA,"Admin","Admin"
1000049209,"02","مغازه دار",1,1,NA,2,NA,NA,NA,NA,4,73,0,"Admin",NA,"Admin","Admin"
1000049201,"02","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,137,1,"Admin",NA,"Admin","Admin"
1000013173,"02","فضاي سبز",1,1,NA,2,NA,NA,NA,NA,5,70,0,"Admin",NA,"Admin","Admin"
1000001181,"02","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,67,0,"admin",NA,"admin","Admin"
1000001180,"02","دبير",1,1,NA,2,NA,NA,NA,NA,5,315,1,"admin",NA,"admin","Admin"
1000001172,"02","كرگر ماشين سازي",1,1,NA,2,NA,NA,NA,NA,5,297,1,"admin",NA,"admin","Admin"
1000001171,"02","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,158,1,"admin",NA,"admin","Admin"
1000013176,"02","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,445,0,"admin",NA,"admin","Admin"
1000013169,"02","كارمند",1,1,NA,2,NA,NA,NA,NA,5,60,0,"Admin",NA,"Admin","Admin"
1000013178,"02","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,595,1,"Admin",NA,"Admin","Admin"
1000013168,"02","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,44,0,"Admin",NA,"Admin","Admin"
1000009004,"04","لوازم خانگي",1,1,NA,2,NA,NA,NA,NA,5,353,1,"Admin",NA,"Admin","Admin"
1000061292,"02","نجار",1,1,NA,2,NA,NA,NA,NA,5,65,0,"Admin",NA,"Admin",NA
1000089006,"03","نصاب دزد گير",1,1,NA,2,NA,NA,NA,NA,4,163,1,"Admin",NA,"Admin","Admin"
1000089011,"03","خانه دار",1,1,NA,2,NA,NA,NA,NA,5,155,1,"Admin",NA,"Admin","Admin"
1000089015,"03","فروشنده عينك",1,1,NA,2,NA,NA,NA,NA,4,177,1,"Admin",NA,"Admin",NA
1000089001,"03","نگهبان",1,1,NA,2,NA,NA,NA,NA,5,62,0,"Admin",NA,"Admin","Admin"
1000089009,"03","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,159,1,"Admin",NA,"Admin","Admin"
1000101162,"03","دامدار",1,1,NA,2,NA,NA,NA,NA,4,115,0,"Admin",NA,"Admin","Admin"
1000101156,"03","كارگر ساده",1,1,NA,2,NA,NA,NA,NA,5,163,1,"Admin",NA,"Admin","Admin"
1000101158,"03","انتظامي",1,1,NA,2,NA,NA,NA,NA,4,43,0,"Admin",NA,"Admin",NA
1000101165,"03","كارگر خدمات",1,1,NA,2,NA,NA,NA,NA,5,159,1,"Admin",NA,"Admin","Admin"
1000041158,"03","طراح ساختمان",1,1,NA,2,NA,NA,NA,NA,5,271,1,"Admin",NA,"Admin","Admin"
1000041168,"03","كارشناس مخابرات",1,1,NA,2,NA,NA,NA,NA,5,64,0,"Admin",NA,"Admin","Admin"
1000105012,"04","كارگر ساختمان",1,1,NA,2,NA,NA,NA,NA,4,252,1,"Admin",NA,"Admin",NA
1000041163,"03","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,231,1,"Admin",NA,"Admin","Admin"
1000041171,"03","سوپر ماركت",1,1,NA,2,NA,NA,NA,NA,5,260,1,"Admin",NA,"Admin","Admin"
1000041162,"03","كارشناس آموزش اپتدايي",1,1,NA,2,NA,NA,NA,NA,5,64,0,"Admin",NA,"Admin","Admin"
1000105015,"04","سرپرست كارگاه",1,1,NA,2,NA,NA,NA,NA,4,59,0,"Admin",NA,"Admin","Admin"
1000101168,"03","داربست بند",1,1,NA,2,NA,NA,NA,NA,4,197,1,"Admin",NA,"Admin","Admin"
1000025207,"02","نجار",1,1,NA,2,NA,NA,NA,NA,5,59,0,"Admin",NA,"Admin","Admin"
1000093153,"04","كارگر ريخته گري",1,1,NA,2,NA,NA,NA,NA,5,58,0,"Admin",NA,"Admin","Admin"
1000093159,"04","متصدي دستگاه ريسندگي",1,1,NA,2,NA,NA,NA,NA,5,410,1,"Admin",NA,"Admin","Admin"
1000093155,"04","توليد لوله آلومينيومي",1,1,NA,2,NA,NA,NA,NA,5,220,1,"Admin",NA,"Admin","Admin"
1000105002,"04","كارخانه سنگ",1,1,NA,1,3,NA,"000023","001",4,58,0,"Admin",NA,"Admin","Admin"
1000069166,"04","زارع",1,1,NA,1,2,NA,"000008","168",4,162,1,"Admin",NA,"Admin",NA
1000005101,"03","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,50,0,"Admin",NA,"Admin","Admin"
1000005097,"03","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,66,0,"Admin",NA,"Admin","Admin"
1000005109,"03","بنا",1,1,NA,2,NA,NA,NA,NA,5,198,1,"Admin",NA,"Admin","Admin"
1000081104,"04","كارگر ساده",1,1,NA,2,NA,NA,NA,NA,4,191,1,"Admin",NA,"Admin","Admin"
1000069171,"04","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,234,1,"Admin",NA,"Admin","Admin"
1000069161,"04","كارگر ساده",1,1,NA,2,NA,NA,NA,NA,5,142,1,"Admin",NA,"Admin","Admin"
1000113065,"03","رفتگر",1,1,NA,2,NA,NA,NA,NA,5,70,0,"Admin",NA,"Admin","Admin"
1000113063,"03","فتوكپي",1,1,NA,2,NA,NA,NA,NA,5,184,1,"Admin",NA,"Admin","Admin"
1000113070,"03","كارگر ساختمان",1,1,NA,2,NA,NA,NA,NA,5,204,1,"Admin",NA,"Admin","Admin"
1000029104,"03","برقكار ساختمان",1,1,NA,2,NA,NA,NA,NA,5,66,0,"Admin",NA,"Admin","Admin"
1000029107,"03","كارگر",1,1,NA,2,NA,NA,NA,NA,5,54,0,"Admin",NA,"Admin","Admin"
1000029101,"03","آزاد",1,1,NA,2,NA,NA,NA,NA,5,56,0,"Admin",NA,"Admin","Admin"
1000053059,"03","كارگر توليد آلومينيوم",1,1,NA,2,NA,NA,NA,NA,5,56,0,"Admin",NA,"Admin","Admin"
1000081115,"04","دبير",1,1,NA,2,NA,NA,NA,NA,4,70,0,"Admin",NA,"Admin","Admin"
1000077111,"03","فروشنده",1,1,NA,2,NA,NA,NA,NA,5,65,0,"Admin",NA,"Admin","Admin"
1000077115,"03","كارگر لاستيك سازي",1,1,NA,2,NA,NA,NA,NA,5,143,1,"Admin",NA,"Admin","Admin"
1000053063,"03","جوشكار برق",1,1,NA,2,NA,NA,NA,NA,5,237,1,"Admin",NA,"Admin","Admin"
1000053057,"03","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,326,2,"Admin",NA,"Admin","Admin"
1000021250,"04","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,145,1,"Admin",NA,"Admin","Admin"
1000045169,"04","كارگر روز مزد",1,1,NA,2,NA,NA,NA,NA,5,72,0,"Admin",NA,"Admin","Admin"
1000065060,"03","راننده",1,1,NA,2,NA,NA,NA,NA,5,52,0,"Admin",NA,"Admin","Admin"
1000065055,"03","مقني",1,1,NA,2,NA,NA,NA,NA,5,54,0,"Admin",NA,"Admin","Admin"
1000065053,"03","درامد بدون كار",1,1,NA,1,2,NA,"000016","054",4,189,1,"Admin",NA,"Admin","Admin"
1000033109,"04","كارگر",1,1,NA,2,NA,NA,NA,NA,4,157,1,"Admin",NA,"Admin","Admin"
1000069165,"04","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,153,1,"Admin",NA,"Admin","Admin"
1000105005,"04","برشكار سنگ",1,1,NA,2,NA,NA,NA,NA,4,142,1,"Admin",NA,"Admin","Admin"
1000021236,"04","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,60,0,"Admin",NA,"Admin","Admin"
1000065046,"03","خريد ضايعات",1,1,NA,2,NA,NA,NA,NA,5,325,1,"Admin",NA,"Admin","Admin"
1000081106,"04","تراشكار",1,1,NA,2,NA,NA,NA,NA,5,168,1,"Admin",NA,"Admin","Admin"
1000017115,"03","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,4,72,0,"Admin",NA,"Admin","Admin"
1000081109,"04","بيكار",1,1,NA,2,NA,NA,NA,NA,5,221,1,"Admin",NA,"Admin","Admin"
1000077121,"03","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,160,1,"Admin",NA,"Admin","Admin"
1000081112,"04","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,194,1,"Admin",NA,"Admin","Admin"
1000105008,"04","انتظامي",1,1,NA,2,NA,NA,NA,NA,4,168,1,"Admin",NA,"Admin","Admin"
1000045164,"04","ميوه فروشي",1,1,NA,2,NA,NA,NA,NA,5,76,0,"Admin",NA,"Admin","Admin"
1000065051,"03","كارگر ساختماني",1,1,NA,2,NA,NA,NA,NA,5,244,1,"Admin",NA,"Admin","Admin"
1000053053,"03","بيکار",1,1,NA,2,NA,NA,NA,NA,5,231,1,"Admin",NA,"Admin","Admin"
1000009015,"04","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,168,1,"Admin",NA,"Admin","Admin"
1000009009,"04","بازنشسته",1,1,NA,2,NA,NA,NA,NA,5,47,0,"Admin",NA,"Admin","Admin"
1000009010,"04","باز نشسته ارتش",1,1,NA,2,NA,NA,NA,NA,5,266,1,"Admin",NA,"Admin","Admin"
1000093147,"04","راننده لودر",1,1,NA,2,NA,NA,NA,NA,5,367,1,"Admin",NA,"Admin","Admin"
1000093148,"04","راننده لودر",1,1,NA,2,NA,NA,NA,NA,5,163,1,"Admin",NA,"Admin","Admin"
1000053050,"03","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,268,1,"Admin",NA,"Admin","Admin"
1000077124,"03","توليد لوله گاز",1,1,NA,2,NA,NA,NA,NA,5,173,1,"Admin",NA,"Admin","Admin"
1000017106,"03","آزاد",1,1,NA,2,NA,NA,NA,NA,4,69,0,"Admin",NA,"Admin","Admin"
1000021240,"04","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,67,0,"Admin",NA,"Admin","Admin"
1000045174,"04","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,66,0,"Admin",NA,"Admin","Admin"
1000045161,"04","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,126,1,"Admin",NA,"Admin","Admin"
1000033111,"04","توليد قطعات آسانسور",1,1,NA,2,NA,NA,NA,NA,5,58,0,"Admin",NA,"Admin","Admin"
1000057009,"04","با زنسته",1,1,NA,2,NA,NA,NA,NA,4,162,1,"Admin",NA,"Admin","Admin"
1000057010,"04","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,284,1,"Admin",NA,"Admin","Admin"
1000033120,"04","سوپرماركت",1,1,NA,2,NA,NA,NA,NA,5,147,1,"Admin",NA,"Admin","Admin"
1000057005,"04","بازنشسته",1,1,NA,2,NA,NA,NA,NA,5,212,1,"Admin",NA,"Admin","Admin"
1000045167,"04","راننده",1,1,NA,2,NA,NA,NA,NA,5,200,1,"Admin",NA,"Admin","Admin"
1000057002,"04","راننده",1,1,NA,2,NA,NA,NA,NA,5,376,1,"Admin",NA,"Admin","Admin"
1000057015,"04","بازنشسته",1,1,NA,2,NA,NA,NA,NA,5,187,1,"Admin",NA,"Admin","Admin"
1000077117,"03","كارگر مونتاژكار",1,1,NA,2,NA,NA,NA,NA,5,60,0,"Admin",NA,"Admin","Admin"
1000069172,"04","خواروبار فروش",1,1,NA,1,1,NA,"000008","173",4,112,1,"Admin",NA,"Admin",NA
1000009001,"4","جوشكار",1,1,NA,1,2,NA,"000018","002",5,66,0,"Admin",NA,"Admin","Admin"
1000021242,"04","درامد بدون كار",1,1,NA,1,6,NA,"00004","243",5,285,2,"Admin",NA,"Admin","Admin"
1000033118,"04","كجكار",1,1,NA,1,NA,"به علت عدم همكاري","00005","116",5,119,1,"Admin",NA,"Admin","Admin"
1000033113,"04","كارگر آذراب",1,1,NA,1,2,NA,"00005","114",4,73,0,"Admin",NA,"Admin",NA
1000005105,"03","مصالح فروشي",1,1,NA,1,6,NA,"000004","106",4,156,1,"Admin",NA,"Admin","Admin"
1000021247,"04","پزشك",1,1,NA,2,NA,NA,NA,NA,4,46,0,"Admin",NA,"Admin",NA
1000038060,"05","فروشنده لوازم يدگي",1,1,NA,2,NA,NA,NA,NA,5,57,0,"Admin",NA,"Admin","Admin"
1000086111,"05","خدمات -توليد اتوبوس",1,1,NA,2,NA,NA,NA,NA,5,171,1,"Admin",NA,"Admin","Admin"
1000086109,"05","مونتاژ قطعات خودرو",1,1,NA,2,NA,NA,NA,NA,5,229,1,"Admin",NA,"Admin","Admin"
1000110338,"05","فروشنده",1,1,NA,2,NA,NA,NA,NA,5,210,1,"Admin",NA,"Admin","Admin"
1000086101,"05","كارگر ساختمان",1,1,NA,1,2,NA,"000005","099",5,109,1,"Admin",NA,"Admin","Admin"
1000062153,"05","درامد بدون كار",1,1,NA,1,3,NA,"000011","151",5,120,1,"Admin",NA,"Admin","Admin"
1000062154,"05","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,187,1,"Admin",NA,"Admin","Admin"
1000038057,"05","خانه دار",1,1,NA,2,NA,NA,NA,NA,4,53,0,"Admin",NA,"Admin",NA
1000038054,"05","راننده كاميون",1,1,NA,2,NA,NA,NA,NA,5,63,0,"Admin",NA,"Admin","Admin"
1000098004,"05","مونتاژكار",1,1,NA,2,NA,NA,NA,NA,5,55,0,"Admin",NA,"Admin","Admin"
1000098008,"05","بنا",1,1,NA,2,NA,NA,NA,NA,5,138,1,"Admin",NA,"Admin","Admin"
1000098003,"05","توليد كابل برق",1,1,NA,2,NA,NA,NA,NA,5,334,1,"Admin",NA,"Admin",NA
1000086104,"05","كارگر توليد",1,1,NA,2,NA,NA,NA,NA,5,70,0,"Admin",NA,"Admin","Admin"
1000086105,"05","سرپرست توليد",1,1,NA,2,NA,NA,NA,NA,5,61,0,"Admin",NA,"Admin","Admin"
1000110335,"05","معلم",1,1,NA,2,NA,NA,NA,NA,5,62,0,"Admin",NA,"Admin","Admin"
1000074105,"05","بازنشسته",1,1,NA,2,NA,NA,NA,NA,4,58,0,"Admin",NA,"Admin",NA
1000074103,"05","مرغداري",1,1,NA,1,1,NA,"000006","104",4,170,1,"Admin",NA,"Admin",NA
1000062161,"05","آرايشگر",1,1,NA,2,NA,NA,NA,NA,4,315,0,"Admin",NA,"Admin",NA
1000038050,"05","كشاورز",1,1,NA,2,NA,NA,NA,NA,5,72,0,"Admin",NA,"Admin","Admin"
1000050225,"05","راننده سه چرخه",1,1,NA,2,NA,NA,NA,NA,5,234,2,"Admin",NA,"Admin","Admin"
1000014067,"05","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,427,1,"Admin",NA,"Admin","Admin"
1000050226,"05","راننده وانت",1,1,NA,2,NA,NA,NA,NA,5,266,1,"Admin",NA,"Admin","Admin"
1000050230,"05","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,353,1,"Admin",NA,"Admin","Admin"
1000050221,"05","راننده",1,1,NA,2,NA,NA,NA,NA,5,328,1,"Admin",NA,"Admin","Admin"
1000014063,"05","كمباين سازي",1,1,NA,2,NA,NA,NA,NA,5,319,1,"Admin",NA,"Admin","Admin"
1000026052,"05","خياط",1,1,NA,2,NA,NA,NA,NA,5,74,0,"Admin",NA,"Admin","Admin"
1000026059,"05","خانه دار",1,1,NA,2,NA,NA,NA,NA,5,264,1,"Admin",NA,"Admin","Admin"
1000026063,"05","راننده جرثقيل",1,1,NA,2,NA,NA,NA,NA,5,70,0,"Admin",NA,"Admin","Admin"
1000038053,"05","مديرعامل شركت توليد آلومينيوم",1,1,NA,2,NA,NA,NA,NA,5,55,0,"Admin",NA,"Admin","Admin"
1000026049,"05","بازنشسته",1,1,NA,2,NA,NA,NA,NA,5,150,1,"Admin",NA,"Admin","Admin"
1000026056,"05","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,4,91,0,"Admin",NA,"Admin",NA
1000002124,"05","برنج فروش",1,1,NA,2,NA,NA,NA,NA,5,244,1,"Admin",NA,"Admin",NA
1000002113,"05","بازنشسته",1,1,NA,2,NA,NA,NA,NA,5,352,1,"Admin",NA,"Admin","Admin"
1000002119,"5","كارگر توليد دكل برق",1,1,NA,2,NA,NA,NA,NA,4,47,0,"Admin",NA,"Admin",NA
1000002127,"05","كارگر ساختماني",1,1,NA,2,NA,NA,NA,NA,4,283,1,"Admin",NA,"Admin",NA
1000014069,"05","چادر دوز",1,1,NA,2,NA,NA,NA,NA,5,133,1,"Admin",NA,"Admin","Admin"
1000014059,"05","بازنشسته هپكو",1,1,NA,2,NA,NA,NA,NA,5,74,0,"Admin",NA,"Admin","Admin"
1000098013,"05","مكانيك",1,1,NA,1,2,NA,"000018","014",5,68,0,"Admin",NA,"Admin","Admin"
1000074111,"05","راننده سواري",1,1,NA,2,NA,NA,NA,NA,5,67,0,"Admin",NA,"Admin","Admin"
1000074110,"05","مخابرات",1,1,NA,2,NA,NA,NA,NA,5,461,1,"Admin",NA,"Admin","Admin"
1000110344,"05","توليد لاستيك",1,1,NA,2,NA,NA,NA,NA,5,235,2,"Admin",NA,"Admin","Admin"
1000110341,"05","نگهبان",1,1,NA,2,NA,NA,NA,NA,5,63,0,"Admin",NA,"Admin","Admin"
1000062158,"05","بازنشسته",1,1,NA,2,NA,NA,NA,NA,5,150,1,"Admin",NA,"Admin","Admin"
1000062149,"05","كارگر فضاي سبز دانشگاه",1,1,NA,2,NA,NA,NA,NA,5,68,0,"Admin",NA,"Admin","Admin"
1000074101,"05","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,78,0,"Admin",NA,"Admin","Admin"
1000098010,"05","آشپز",1,1,NA,1,2,NA,"000018","011",5,265,1,"Admin",NA,"Admin","Admin"
1000110332,"05","جوشكار",1,1,NA,2,NA,NA,NA,NA,4,361,1,"Admin",NA,"Admin",NA
1000050219,"05","تعمير آبگرمكن",1,1,NA,2,NA,NA,NA,NA,5,248,1,"Admin",NA,"Admin","Admin"
1000006013,"06","راننده",1,1,NA,2,NA,NA,NA,NA,4,54,0,"Admin",NA,"Admin",NA
1000006007,"06","فروشنده لوازم كشاورزي",1,1,NA,2,NA,NA,NA,NA,4,154,1,"Admin",NA,"Admin",NA
1000006006,"06","نقشه كش",1,1,NA,2,NA,NA,NA,NA,4,51,0,"Admin",NA,"Admin",NA
1000006001,"06","راننده",1,1,NA,2,NA,NA,NA,NA,4,63,0,"Admin",NA,"Admin",NA
1000006010,"06","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,59,0,"Admin",NA,"Admin","Admin"
1000102268,"06","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,63,0,"Admin",NA,"Admin","Admin"
1000066165,"06","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,32,0,"Admin",NA,"Admin","Admin"
1000114199,"06","كشاورز",1,1,NA,2,NA,NA,NA,NA,5,219,1,"Admin",NA,"Admin","Admin"
1000114201,"06","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,184,1,"Admin",NA,"Admin","Admin"
1000066159,"06","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,70,0,"Admin",NA,"Admin",NA
1000102270,"06","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,350,1,"Admin",NA,"Admin","Admin"
1000102274,"06","فروشنده شيشه",1,1,NA,2,NA,NA,NA,NA,5,128,1,"Admin",NA,"Admin",NA
1000066162,"06","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,4,262,1,"Admin",NA,"Admin",NA
1000102263,"06","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,72,0,"Admin",NA,"Admin","Admin"
1000066167,"06","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,4,244,1,"Admin",NA,"Admin",NA
1000066171,"06","نجار",1,1,NA,2,NA,NA,NA,NA,4,233,1,"Admin",NA,"Admin",NA
1000102264,"06","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,4,49,0,"Admin",NA,"Admin",NA
1000078110,"06","بازنشسته",1,1,NA,2,NA,NA,NA,NA,5,153,1,"Admin",NA,"Admin","Admin"
1000078113,"06","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,289,1,"Admin",NA,"Admin","Admin"
1000078105,"06","كارگر توليد",1,1,NA,2,NA,NA,NA,NA,4,155,1,"Admin",NA,"Admin",NA
1000078115,"06","كارگر ساده",1,1,NA,2,NA,NA,NA,NA,5,446,1,"Admin",NA,"Admin","Admin"
1000054007,"06","تابلونويسي",1,1,NA,2,NA,NA,NA,NA,5,160,1,"Admin",NA,"Admin","Admin"
1000054012,"06","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,154,1,"Admin",NA,"Admin","Admin"
1000078119,"06","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,68,0,"Admin",NA,"Admin","Admin"
1000090051,"06","تراشكار",1,1,NA,2,NA,NA,NA,NA,5,73,0,"Admin",NA,"Admin","Admin"
1000054014,"06","آشپز",1,1,NA,2,NA,NA,NA,NA,5,303,1,"Admin",NA,"Admin","Admin"
1000090058,"06","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,4,157,1,"Admin",NA,"Admin",NA
1000042010,"06","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,4,66,0,"Admin",NA,"Admin",NA
1000042013,"06","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,4,241,1,"Admin",NA,"Admin",NA
1000090063,"06","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,4,160,1,"Admin",NA,"Admin",NA
1000042001,"06","توليد آلومينيوم",1,1,NA,2,NA,NA,NA,NA,5,56,0,"Admin",NA,"Admin","Admin"
1000042009,"06","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,4,355,1,"Admin",NA,"Admin",NA
1000042004,"06","بيكار",1,1,NA,2,NA,NA,NA,NA,5,54,0,"Admin",NA,"Admin",NA
1000090054,"06","كارگر ساده",1,1,NA,2,NA,NA,NA,NA,5,164,1,"Admin",NA,"Admin",NA
1000114211,"06","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,190,1,"Admin",NA,"Admin","Admin"
